trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
684,False,"{'a': 0.9, 'e': 0.25426714142965906}",20,0,24.93600317701,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
685,False,"{'a': 0.9, 'e': 0.25375860714679976}",25,15,11.271146963947539,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.9, 'e': 0.25325108993250617}",25,10,-5.910882678727816,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
687,False,"{'a': 0.9, 'e': 0.25274458775264114}",30,21,12.28288697000309,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.9, 'e': 0.25223909857713583}",25,14,19.18489222043015,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.9, 'e': 0.25173462037998157}",20,16,6.378173522690503,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.9, 'e': 0.2512311511392216}",30,24,11.925445434691087,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.9, 'e': 0.25072868883694316}",20,0,9.289461658462118,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
692,False,"{'a': 0.9, 'e': 0.2502272314592693}",30,12,-22.263304957896537,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
693,False,"{'a': 0.9, 'e': 0.24972677699635074}",20,5,7.167804550182963,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
694,False,"{'a': 0.9, 'e': 0.24922732344235804}",20,12,1.236688119566676,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
695,False,"{'a': 0.9, 'e': 0.24872886879547332}",25,1,-14.869487551119068,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 0}",1
696,False,"{'a': 0.9, 'e': 0.24823141105788238}",20,7,7.390850448211285,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
697,False,"{'a': 0.9, 'e': 0.2477349482357666}",20,0,-47.25396700983315,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
698,False,"{'a': 0.9, 'e': 0.24723947833929508}",20,0,15.309577294889623,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
699,False,"{'a': 0.9, 'e': 0.2467449993826165}",35,24,-21.168710442326436,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
700,False,"{'a': 0.9, 'e': 0.24625150938385126}",20,11,12.678689715510675,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.9, 'e': 0.24575900636508355}",30,13,-15.417627130513967,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 0}",1
702,False,"{'a': 0.9, 'e': 0.2452674883523534}",25,0,-13.636802650745512,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
703,False,"{'a': 0.9, 'e': 0.24477695337564867}",20,16,7.951824602745461,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.9, 'e': 0.24428739946889738}",20,7,19.936577067557145,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.9, 'e': 0.24379882466995959}",20,3,20.83484097816948,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.9, 'e': 0.24331122702061966}",20,1,-49.5102290393311,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
707,False,"{'a': 0.9, 'e': 0.24282460456657842}",20,1,20.34797103878298,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
708,False,"{'a': 0.9, 'e': 0.24233895535744526}",20,0,-28.56895793636447,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
709,False,"{'a': 0.9, 'e': 0.24185427744673038}",20,0,34.80768961593751,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
710,False,"{'a': 0.9, 'e': 0.24137056889183692}",25,3,24.10588753957219,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
711,False,"{'a': 0.9, 'e': 0.24088782775405324}",20,14,2.179213923156143,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.9, 'e': 0.24040605209854513}",20,0,-25.714309196249616,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
713,False,"{'a': 0.9, 'e': 0.23992523999434806}",20,6,-20.06248296667422,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
714,False,"{'a': 0.9, 'e': 0.23944538951435934}",20,7,-48.572155439794486,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 1}",1
715,False,"{'a': 0.9, 'e': 0.23896649873533063}",25,9,15.42384011978485,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
716,False,"{'a': 0.9, 'e': 0.23848856573785998}",25,20,9.668996574498633,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.9, 'e': 0.23801158860638424}",20,10,5.993508893011754,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
718,False,"{'a': 0.9, 'e': 0.23753556542917148}",25,15,7.585634596973587,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
719,False,"{'a': 0.9, 'e': 0.23706049429831313}",30,11,6.880410149619625,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
720,False,"{'a': 0.9, 'e': 0.23658637330971652}",20,15,2.5799221487528383,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.9, 'e': 0.2361132005630971}",25,13,7.779487930654673,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
722,False,"{'a': 0.9, 'e': 0.23564097416197088}",30,14,15.374231948415922,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.9, 'e': 0.23516969221364695}",20,13,-34.11365152005094,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
724,False,"{'a': 0.9, 'e': 0.23469935282921964}",20,8,3.5693876126676773,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
725,False,"{'a': 0.9, 'e': 0.2342299541235612}",25,13,12.783582557113899,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.9, 'e': 0.2337614942153141}",25,13,12.178446959073465,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
727,False,"{'a': 0.9, 'e': 0.23329397122688345}",20,13,2.596038728982405,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
728,False,"{'a': 0.9, 'e': 0.2328273832844297}",20,0,-15.227862868238448,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
729,False,"{'a': 0.9, 'e': 0.23236172851786083}",25,6,30.80819256070683,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.9, 'e': 0.2318970050608251}",20,15,-1.0109646195730912,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.9, 'e': 0.23143321105070347}",20,9,20.211673785758773,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.9, 'e': 0.23097034462860205}",25,5,17.68043091789868,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
733,False,"{'a': 0.9, 'e': 0.23050840393934485}",20,6,-38.936988670749564,"{0: 10, 1: 0, 2: 3, 3: 1, 4: 0}",1
734,False,"{'a': 0.9, 'e': 0.23004738713146616}",20,8,-44.02382384793916,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
735,False,"{'a': 0.9, 'e': 0.2295872923572032}",25,0,-39.96563911847747,"{0: 20, 1: 3, 2: 0, 3: 1, 4: 1}",0
736,False,"{'a': 0.9, 'e': 0.22912811777248882}",30,13,-59.61861400209156,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 1}",1
737,False,"{'a': 0.9, 'e': 0.22866986153694382}",20,1,24.665644005223353,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.9, 'e': 0.22821252181386995}",25,0,23.86699442003108,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
739,False,"{'a': 0.9, 'e': 0.2277560967702422}",25,2,-21.909403232904477,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 0}",1
740,False,"{'a': 0.9, 'e': 0.22730058457670171}",25,0,-37.031975002555555,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 1}",0
741,False,"{'a': 0.9, 'e': 0.22684598340754833}",25,14,-30.92283551253147,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
742,False,"{'a': 0.9, 'e': 0.22639229144073322}",20,12,-39.35380219750812,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
743,False,"{'a': 0.9, 'e': 0.22593950685785175}",30,18,22.29787141925783,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.9, 'e': 0.22548762784413606}",20,13,12.624740342060878,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.9, 'e': 0.22503665258844777}",25,6,-10.809039338861972,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
746,False,"{'a': 0.9, 'e': 0.2245865792832709}",20,3,-10.638226171014278,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
747,False,"{'a': 0.9, 'e': 0.22413740612470434}",25,0,-17.35321019969192,"{0: 20, 1: 3, 2: 1, 3: 1, 4: 0}",0
748,False,"{'a': 0.9, 'e': 0.22368913131245494}",20,12,13.573962103397173,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.9, 'e': 0.22324175304983002}",20,0,-41.945938988761405,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
750,False,"{'a': 0.9, 'e': 0.22279526954373036}",20,0,-22.82412967386697,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
751,False,"{'a': 0.9, 'e': 0.2223496790046429}",20,0,4.965174482843467,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
752,False,"{'a': 0.9, 'e': 0.2219049796466336}",20,5,29.086130411126558,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.9, 'e': 0.22146116968734034}",20,0,4.717502470429965,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
754,False,"{'a': 0.9, 'e': 0.22101824734796566}",20,0,-82.21688603477388,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
755,False,"{'a': 0.9, 'e': 0.22057621085326973}",20,9,20.033306335433792,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.9, 'e': 0.2201350584315632}",35,17,12.500593948642628,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
757,False,"{'a': 0.9, 'e': 0.21969478831470007}",30,4,-2.322742109365099,"{0: 22, 1: 1, 2: 3, 3: 0, 4: 0}",1
758,False,"{'a': 0.9, 'e': 0.21925539873807068}",25,12,12.915008578178677,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
759,False,"{'a': 0.9, 'e': 0.21881688794059453}",20,13,12.210654972845207,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.9, 'e': 0.21837925416471335}",25,0,-24.222834309214086,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
761,False,"{'a': 0.9, 'e': 0.2179424956563839}",20,0,-91.47491864179935,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
762,False,"{'a': 0.9, 'e': 0.21750661066507115}",25,13,-3.605768149074122,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
763,False,"{'a': 0.9, 'e': 0.217071597443741}",25,18,13.758816011035954,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.9, 'e': 0.21663745424885353}",20,6,15.299685957063048,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.9, 'e': 0.2162041793403558}",30,15,22.854552638046876,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.9, 'e': 0.2157717709816751}",25,12,20.317366174517616,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.9, 'e': 0.21534022743971173}",20,5,-17.928113805297034,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
768,False,"{'a': 0.9, 'e': 0.21490954698483233}",30,9,20.964155167815377,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
769,False,"{'a': 0.9, 'e': 0.21447972789086264}",20,5,15.26669150637899,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
770,False,"{'a': 0.9, 'e': 0.21405076843508092}",20,0,9.39292264134017,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
771,False,"{'a': 0.9, 'e': 0.21362266689821077}",20,7,20.368554284944135,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.9, 'e': 0.21319542156441434}",20,3,28.05157227986932,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.9, 'e': 0.21276903072128553}",20,4,29.31505826876228,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.9, 'e': 0.21234349265984295}",25,17,13.021779091721172,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.9, 'e': 0.21191880567452326}",20,0,-22.79888150279958,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
776,False,"{'a': 0.9, 'e': 0.21149496806317422}",20,0,7.304623794376229,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
777,False,"{'a': 0.9, 'e': 0.21107197812704787}",20,2,21.87845170985621,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.9, 'e': 0.21064983417079378}",35,11,7.228717841908271,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 0}",1
779,False,"{'a': 0.9, 'e': 0.21022853450245219}",25,0,-20.63116378021963,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
780,False,"{'a': 0.9, 'e': 0.2098080774334473}",25,0,13.230630144370291,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
781,False,"{'a': 0.9, 'e': 0.20938846127858038}",20,14,-52.07161493503764,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 1}",1
782,False,"{'a': 0.9, 'e': 0.20896968435602323}",20,6,-40.692698657109794,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
783,False,"{'a': 0.9, 'e': 0.20855174498731116}",25,16,1.6343782407527445,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
784,False,"{'a': 0.9, 'e': 0.20813464149733654}",20,9,-30.781466388697748,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
785,False,"{'a': 0.9, 'e': 0.2077183722143419}",25,1,34.86547488063058,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.9, 'e': 0.20730293546991319}",25,18,15.441406946257853,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.9, 'e': 0.20688832959897335}",20,0,-8.685092848003753,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
788,False,"{'a': 0.9, 'e': 0.20647455293977543}",25,0,13.342418615399941,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
789,False,"{'a': 0.9, 'e': 0.20606160383389588}",35,17,7.041078538174521,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
790,False,"{'a': 0.9, 'e': 0.20564948062622807}",25,9,13.02254928013917,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
791,False,"{'a': 0.9, 'e': 0.20523818166497562}",20,0,-10.165430972429817,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
792,False,"{'a': 0.9, 'e': 0.20482770530164568}",35,12,-15.22630987220782,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 0}",1
793,False,"{'a': 0.9, 'e': 0.20441804989104237}",20,9,-22.306491407169876,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
794,False,"{'a': 0.9, 'e': 0.2040092137912603}",30,12,-2.8027313191430423,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
795,False,"{'a': 0.9, 'e': 0.20360119536367777}",25,12,-12.170914072042784,"{0: 10, 1: 2, 2: 0, 3: 1, 4: 0}",1
796,False,"{'a': 0.9, 'e': 0.2031939929729504}",30,17,15.71626266812542,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
797,False,"{'a': 0.9, 'e': 0.20278760498700452}",25,13,-23.434962458354065,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
798,False,"{'a': 0.9, 'e': 0.20238202977703051}",20,4,14.506190818167745,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
799,False,"{'a': 0.9, 'e': 0.20197726571747643}",20,8,-10.422538088607038,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
800,False,"{'a': 0.9, 'e': 0.2015733111860415}",25,16,13.032951988964527,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.9, 'e': 0.2011701645636694}",20,15,1.92013155861594,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.9, 'e': 0.20076782423454206}",20,6,-17.784854955685567,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
803,False,"{'a': 0.9, 'e': 0.20036628858607297}",25,11,-36.854562245644686,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
804,False,"{'a': 0.9, 'e': 0.19996555600890084}",20,0,-35.07975032797465,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
805,False,"{'a': 0.9, 'e': 0.19956562489688304}",25,6,-8.86452977935268,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
806,False,"{'a': 0.9, 'e': 0.19916649364708927}",25,8,25.473279578453834,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.9, 'e': 0.19876816065979508}",20,11,17.893894363543502,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.9, 'e': 0.1983706243384755}",35,19,16.475564449380567,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
809,False,"{'a': 0.9, 'e': 0.19797388308979855}",30,7,-25.493524853974243,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 1}",1
810,False,"{'a': 0.9, 'e': 0.19757793532361895}",25,19,9.786285974132658,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.9, 'e': 0.19718277945297172}",20,14,7.359583166772256,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.9, 'e': 0.19678841389406576}",35,7,-17.18814091929035,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 1}",1
813,False,"{'a': 0.9, 'e': 0.19639483706627764}",25,14,-2.31570558502572,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
814,False,"{'a': 0.9, 'e': 0.19600204739214508}",30,8,-1.2889062885314788,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
815,False,"{'a': 0.9, 'e': 0.19561004329736079}",20,5,23.052977393908627,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.9, 'e': 0.19521882321076606}",20,0,8.901204908489131,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
817,False,"{'a': 0.9, 'e': 0.19482838556434454}",20,6,5.706194824225319,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
818,False,"{'a': 0.9, 'e': 0.19443872879321583}",30,13,-25.49003793549017,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
819,False,"{'a': 0.9, 'e': 0.1940498513356294}",20,13,1.052591176167834,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
820,False,"{'a': 0.9, 'e': 0.19366175163295815}",25,5,18.075976128889835,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
821,False,"{'a': 0.9, 'e': 0.19327442812969223}",30,8,-61.45011486866606,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 2}",1
822,False,"{'a': 0.9, 'e': 0.19288787927343284}",30,10,6.951135289906063,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",1
823,False,"{'a': 0.9, 'e': 0.19250210351488597}",35,21,4.411504402967325,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
824,False,"{'a': 0.9, 'e': 0.19211709930785623}",30,20,-25.977076369361775,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
825,False,"{'a': 0.9, 'e': 0.1917328651092405}",20,6,19.032997141034993,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.9, 'e': 0.191349399379022}",30,17,20.554850045760602,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.9, 'e': 0.19096670058026396}",25,15,17.664705310557103,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.9, 'e': 0.19058476717910344}",35,20,28.877869429703054,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.9, 'e': 0.19020359764474523}",25,5,-31.36648490512181,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
830,False,"{'a': 0.9, 'e': 0.18982319044945575}",30,14,16.35576781651334,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
831,False,"{'a': 0.9, 'e': 0.18944354406855685}",20,0,29.453745654478695,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
832,False,"{'a': 0.9, 'e': 0.18906465698041972}",20,10,22.884829253453837,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.9, 'e': 0.18868652766645888}",25,13,-8.079804252745738,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
834,False,"{'a': 0.9, 'e': 0.18830915461112596}",25,0,-41.45616373272418,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
835,False,"{'a': 0.9, 'e': 0.1879325363019037}",20,16,8.604315054148358,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.9, 'e': 0.1875566712292999}",35,0,35.51361168700273,"{0: 33, 1: 0, 2: 2, 3: 0, 4: 0}",1
837,False,"{'a': 0.9, 'e': 0.1871815578868413}",20,10,18.388236149228216,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.9, 'e': 0.1868071947710676}",20,14,7.60781504166792,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.9, 'e': 0.1864335803815255}",25,0,30.343894651469572,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.9, 'e': 0.18606071322076242}",20,5,10.12994593257088,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
841,False,"{'a': 0.9, 'e': 0.1856885917943209}",20,12,12.592154583776399,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.9, 'e': 0.18531721461073228}",20,15,1.3388056523934397,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.9, 'e': 0.1849465801815108}",35,16,32.84555181785712,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.9, 'e': 0.18457668702114777}",20,0,15.440997311354753,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
845,False,"{'a': 0.9, 'e': 0.1842075336471055}",25,5,2.8428137570512515,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
846,False,"{'a': 0.9, 'e': 0.18383911857981128}",20,0,-47.90567691255032,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
847,False,"{'a': 0.9, 'e': 0.18347144034265164}",25,7,30.878175428681264,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.9, 'e': 0.18310449746196636}",20,16,7.83344130963242,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.9, 'e': 0.1827382884670424}",20,14,11.33000398438317,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.9, 'e': 0.18237281189010832}",30,17,23.4241684942951,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.9, 'e': 0.18200806626632812}",30,0,-71.66346228833753,"{0: 25, 1: 1, 2: 2, 3: 0, 4: 2}",1
852,False,"{'a': 0.9, 'e': 0.18164405013379545}",25,14,15.941551295336618,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.9, 'e': 0.18128076203352786}",30,14,-14.13310890335476,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
854,False,"{'a': 0.9, 'e': 0.1809182005094608}",30,18,23.900886875046222,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.9, 'e': 0.1805563641084419}",20,7,-9.529128457669204,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
856,False,"{'a': 0.9, 'e': 0.180195251380225}",35,20,21.108105818804496,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.9, 'e': 0.17983486087746456}",20,16,5.269434257185204,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.9, 'e': 0.17947519115570962}",20,13,12.507950720274547,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.9, 'e': 0.1791162407733982}",25,10,17.9354575336973,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.9, 'e': 0.1787580082918514}",20,10,10.612516241788772,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.9, 'e': 0.1784004922752677}",20,0,28.496093114905154,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
862,False,"{'a': 0.9, 'e': 0.17804369129071718}",20,10,1.5636874728715944,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
863,False,"{'a': 0.9, 'e': 0.17768760390813573}",30,14,10.670864583861768,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
864,False,"{'a': 0.9, 'e': 0.17733222870031945}",25,0,-56.128651039742515,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
865,False,"{'a': 0.9, 'e': 0.17697756424291883}",25,0,-22.520088445899585,"{0: 21, 1: 1, 2: 1, 3: 2, 4: 0}",0
866,False,"{'a': 0.9, 'e': 0.17662360911443298}",25,7,27.353523498786473,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.9, 'e': 0.17627036189620413}",30,20,2.860700189357659,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
868,False,"{'a': 0.9, 'e': 0.1759178211724117}",30,14,22.31746093959794,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
